filepath,predicted_class,probability,inference_time_s
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Serinus serinus/d8b14b8d8a12eb5661327a62026a3892.jpg,16, 0.8961, 0.05763
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Serinus serinus/ea4d3688171df551161531bade985b2a.jpg,16, 0.8529, 0.05613
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Serinus serinus/a95468a7cdf09a609d926c5ecd526b1b.jpg,16, 0.9746, 0.04897
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Serinus serinus/bc4f07d8301bda0d86028ca279bf7860.jpg,16, 0.9739, 0.04558
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Serinus serinus/6baa77cb3a6ebb2827f12c239b580b6c.jpg,16, 0.9912, 0.05269
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Serinus serinus/139da77da9a5749c1dc2bdf650844311.jpg,16, 0.8448, 0.04491
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Serinus serinus/8781ec701bb781dd4960717d7548dbe6.jpg,16, 0.9286, 0.04189
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Orthonama obstipata/a5f7da6a21dfc65104e734ccd7e40d18.jpg,16, 0.9957, 0.04421
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Orthonama obstipata/59bb53269032e8bf3c33ed1fec36597d.jpg,16, 0.9983, 0.04272
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Orthonama obstipata/b0f634fd4018c4f082016a6015c95feb.jpg,16, 0.9877, 0.04649
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Orthonama obstipata/8f24c4ac0ea1bf96232d4272e2b36f5c.jpg,16, 0.9597, 0.03915
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Orthonama obstipata/a400cd9a5b3176122c0b612a7a83943f.jpg,16, 0.9939, 0.04786
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Orthonama obstipata/8ff19eb575f4b096af4851ecd36123b6.jpg,16, 0.9915, 0.03945
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Orthonama obstipata/42c0fbc5e9e0f95e4b3e9978d4332e27.jpg,16, 0.9901, 0.04846
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Orthonama obstipata/07eb4434a66d526eb99026c96a8fe300.jpg,16, 0.9945, 0.03987
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Orthonama obstipata/ef5a4fda57a964915f0556586d1f3331.jpg,16, 0.9993, 0.06017
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Orthonama obstipata/dfcc592c53d6a8c79594b011e9465282.jpg,16, 0.9963, 0.03778
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Orthonama obstipata/715cfb600f2f5f90124c3dc126038673.jpg,16, 0.9991, 0.04295
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Orthonama obstipata/e59e18cecc6d89aad13c37e03acac738.jpg,16, 0.9964, 0.04005
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Orthonama obstipata/e892c90707287900da0e1dd397151110.jpg,16, 0.9956, 0.04030
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Orthonama obstipata/efed06f399f060579edec8dbd078d10f.jpg,16, 0.9971, 0.04187
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Orthonama obstipata/e42f8684b3296a6a4e52d224133bf919.jpg,16, 0.9910, 0.03717
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Orthonama obstipata/21805edcb7b5d71368830af29c59dd33.jpg,16, 0.9960, 0.04551
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Orthonama obstipata/180480a993f007936fcf2dfa9c24dcac.jpg,16, 0.9949, 0.04289
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Orthonama obstipata/46a131f415f8fafb8b9b0b69d8ea7da4.jpg,16, 0.9986, 0.04769
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Orthonama obstipata/387c13e475b4b63a38a7a20691043c19.jpg,16, 0.9821, 0.04079
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Orthonama obstipata/506bdb438b5a9ee805902471fdf29eb9.jpg,16, 0.9934, 0.05089
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Orthonama obstipata/d9f27bf3fa876fec718babfe1e861cad.jpg,16, 0.9962, 0.03660
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Orthonama obstipata/a76dbe3b58324803b7d7eaa53ee07fa3.jpg,16, 0.9988, 0.04148
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Orthonama obstipata/16471ae3687dcc0841972982720d9561.jpg,16, 0.9998, 0.04038
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Orthonama obstipata/c3cae4ff993bb957b248be4faeb92a2e.jpg,16, 0.9958, 0.04038
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Orthonama obstipata/5906e81fba6c524a23f6b91dd5a4cd58.jpg,16, 0.9977, 0.04426
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Orthonama obstipata/680ecf15f61827e84af5fcdb68aad240.jpg,16, 0.9936, 0.03991
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Orthonama obstipata/708221f18b8a1ef5c2bec29a858db601.jpg,16, 0.9974, 0.04550
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Orthonama obstipata/28d76031c75fc1031138cd9a4392bf87.jpg,16, 0.9978, 0.04256
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Orthonama obstipata/f67d7f9b3662030c29b6fe1a216fb41b.jpg,16, 0.9979, 0.04229
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Orthonama obstipata/74b7c6b03eb1950e9e715cddf32fb357.jpg,16, 0.9961, 0.04068
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Orthonama obstipata/2a91de753999081a66561b184c3ce02b.jpg,16, 0.9919, 0.04251
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Orthonama obstipata/d568abe0702f7e686c29b3574f121484.jpg,16, 0.9934, 0.05726
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Orthonama obstipata/7bc31a1f8810a5fff7283626fecb4af6.jpg,16, 0.9978, 0.03701
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Orthonama obstipata/f2ed547aa7b4d3e870873f33b92bd9e3.jpg,16, 0.9981, 0.03948
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Orthonama obstipata/d5969345a205946fb6a1fea6a4146c55.jpg,16, 0.9980, 0.04368
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Orthonama obstipata/fd6ad15578880d67e7bb33c737f576cc.jpg,16, 0.9960, 0.05288
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Orthonama obstipata/cfea2093b44cc08accd9c4758b9ee583.jpg,16, 0.9922, 0.05152
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Orthonama obstipata/60d392edbf07604c84d02f805239e4b9.jpg,16, 0.9951, 0.04053
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Orthonama obstipata/c190b9b610d98a44ef996dbbfb6c30ca.jpg,16, 0.9973, 0.03884
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Orthonama obstipata/a4cc873739caed5a38b8ddaf602269ef.jpg,16, 0.9981, 0.04071
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Orthonama obstipata/d5c678af14908dbfda3478ef2b2f563d.jpg,16, 0.9976, 0.04341
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Orthonama obstipata/e988f8799f464a314b42073ea82d921a.jpg,16, 0.9884, 0.03903
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Orthonama obstipata/bf0821ee46d3d8c88625a7b408be80a1.jpg,16, 0.9955, 0.03903
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Orthonama obstipata/6d963080b9a9458e007f55d3762e5fe6.jpg,16, 0.9981, 0.03751
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Orthonama obstipata/e88c92cd8280ca22ad8f56c82262c5f2.jpg,16, 0.9932, 0.04639
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Orthonama obstipata/cec7e7d7fcd8ddb8cdf36b80d861bb6c.jpg,16, 0.9404, 0.03910
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Orthonama obstipata/84a297054372e9dc8457dcc42272554c.jpg,16, 0.9900, 0.04959
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Orthonama obstipata/2cdb43bf37ca514f6c7300803944393c.jpg,16, 0.9870, 0.04459
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Orthonama obstipata/c9f25a5865d3b68d79c46aca4f96b7b4.jpg,16, 0.9879, 0.05297
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Orthonama obstipata/5d0729a72b0ef32f7568694de55c750d.jpg,16, 0.9991, 0.03825
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Orthonama obstipata/2d146d09d745773941a7da99bcc4f333.jpg,16, 0.9973, 0.04847
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Orthonama obstipata/b1d29aea74a6ffae9d07d81662314663.jpg,16, 0.9948, 0.03944
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Orthonama obstipata/e7815afa45a2bc2811b81f9dd14f4204.jpg,16, 0.9380, 0.04101
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Orthonama obstipata/9ee7bfd80af28d670d4486ad73e7d9c9.jpg,16, 0.9966, 0.04198
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Orthonama obstipata/6488acc2febbbbced2f853d267ce60e0.jpg,16, 0.9957, 0.03900
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Orthonama obstipata/f60618386701819d77e9e9be2a1b0bb3.jpg,16, 0.9996, 0.04237
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Orthonama obstipata/1f176095b5db8af1b578ccd624655f3c.jpg,16, 0.9927, 0.03952
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Orthonama obstipata/dc8cd9a12d408bb7fd261ca89faa0a32.jpg,16, 0.9960, 0.04169
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Orthonama obstipata/4711a50c386ee32fd45d77420a8b7f54.jpg,16, 0.9982, 0.04006
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Orthonama obstipata/aa7be229ee21051142780c3716e8dd7b.jpg,16, 0.9971, 0.03680
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Orthonama obstipata/611452c2916e6388241ae0c332a869f1.jpg,16, 0.9969, 0.04675
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Orthonama obstipata/a4236d683fde2ba05b160440a4ed2c9f.jpg,16, 0.5387, 0.04056
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Orthonama obstipata/0e563aede0e76e5bb52c387b96488a2a.jpg,16, 0.9938, 0.04571
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Orthonama obstipata/4bbf1308fbf4e0443ee340bb41b8bf14.jpg,16, 0.9946, 0.03485
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Orthonama obstipata/723a5fa54dbe109c8345b4b8c4fcf95a.jpg,16, 0.9934, 0.04639
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Orthonama obstipata/afc0f7e1e93d44af2240c01a871246a6.jpg,16, 0.9963, 0.03565
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Orthonama obstipata/6f81163010414581e68860d22709c3a0.jpg,16, 0.9926, 0.03970
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Orthonama obstipata/7653682550e9b3c724863834a07a09f1.jpg,16, 0.9964, 0.04555
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Orthonama obstipata/8d87914850d047f8da1089472f1756a6.jpg,16, 0.9981, 0.04709
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Epirrhoe alternata/8fd3b21698fe7db1e62729e9b6342ae4.jpg,16, 0.9886, 0.05817
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Epirrhoe alternata/dfd822ad67f8654093d7ddcf95d6e27a.jpg,16, 0.9976, 0.04261
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Epirrhoe alternata/cf3f47c3dd9edc6daaf68c5a15d3ab58.jpg,16, 0.9798, 0.04477
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Epirrhoe alternata/a27adf2639a517716893a2117588ce30.jpg,16, 0.9960, 0.03958
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Epirrhoe alternata/90176310decb175a43ee3adb9e7c593a.jpg,16, 0.9408, 0.09177
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Epirrhoe alternata/368d43f42ab8bafe1f2427dde94aa0e4.jpg,16, 0.9943, 0.04789
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Epirrhoe alternata/a5d34f98e19a10ceff35af7626f12094.jpg,16, 0.9395, 0.03943
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Epirrhoe alternata/c30c5f3d4e135bc405b672103110a726.jpg,16, 0.9734, 0.04132
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Epirrhoe alternata/19d963d02933a16bd09f5b46839b179d.jpg,16, 0.9755, 0.03950
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Epirrhoe alternata/0a4855b35dc4ba580fb2209c7f88e90b.jpg,16, 0.9961, 0.03993
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Epirrhoe alternata/e255ccf8c6ebdc8dc6625527adbb4038.jpg,16, 0.9996, 0.04983
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Epirrhoe alternata/130681268ba410eb2ad507545cb39cd9.jpg,16, 0.9942, 0.03647
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Epirrhoe alternata/5783caf4d33ca1c9786a85b08dbaa2c9.jpg,16, 0.9696, 0.06484
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Epirrhoe alternata/f8572e5d76d2878ab051586409ba5316.jpg,16, 0.9786, 0.05020
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Epirrhoe alternata/e2bbaa2630ba75baf17f2dc382579095.jpg,16, 0.9947, 0.05670
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Epirrhoe alternata/df81e5c69b712cd60534b308e9239efc.jpg,16, 0.9840, 0.04173
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Epirrhoe alternata/73d1c58f0027729632883cbd4136ae14.jpg,16, 0.9678, 0.04506
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Epirrhoe alternata/eccbd6d2155445fea8d52d67dae15edf.jpg,16, 0.9874, 0.04029
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Epirrhoe alternata/82d017f45bc69bd695fa8b9435571bdd.jpg,16, 0.9840, 0.05172
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Epirrhoe alternata/5a8d342174bd2fe3482b06ba9b30f0e3.jpg,16, 0.9725, 0.04297
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Epirrhoe alternata/39deb76da7dc9a184553b75d1832a23d.jpg,16, 0.9653, 0.03851
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Epirrhoe alternata/cc281a9ed629160ddd03f21244abc1f9.jpg,16, 0.9368, 0.04186
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Epirrhoe alternata/2bc31931c4759bc26e059f44e0e5ba97.jpg,16, 0.9723, 0.03822
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Epirrhoe alternata/24cb63827e90d1500accfbce20ed4890.jpg,16, 0.9879, 0.04858
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Epirrhoe alternata/aef7a7b93c4a92c8aef04c1a2704ee36.jpg,16, 0.9897, 0.04010
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Epirrhoe alternata/ef4b49ede3a842fb2a5eb7371a3e4f83.jpg,16, 0.9942, 0.05217
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Epirrhoe alternata/78ff106c9859fec68b90a08189e79f94.jpg,16, 0.9233, 0.03926
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Epirrhoe alternata/5bf0ad3d521cb2695b1fd75f1a9978b5.jpg,16, 0.9016, 0.04284
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Epirrhoe alternata/597b70a44314c378c4bf68533ab94271.jpg,16, 0.9780, 0.04247
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Epirrhoe alternata/5f8214ec94869f1ef6662ee590e8ca07.jpg,16, 0.9816, 0.04022
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Epirrhoe alternata/bef7a254c7aa68bbfe7999bf40f5a0fb.jpg,16, 0.9633, 0.03832
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Epirrhoe alternata/01725cf4dd58f7f1205e8486b5787613.jpg,16, 0.9287, 0.04170
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Epirrhoe alternata/74cd40a0f22dcdaf2d496dd68074bb77.jpg,16, 0.9883, 0.04867
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Epirrhoe alternata/2af437cbfdcb91e88e4140c7f94ff3ef.jpg,16, 0.9564, 0.04067
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Epirrhoe alternata/12c075180e97f551ce4f51f589e9817a.jpg,16, 0.9105, 0.05279
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Epirrhoe alternata/eb6d35be7db775226fe7ec3bdaddd7b6.jpg,16, 0.9733, 0.03894
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Epirrhoe alternata/685082603b076fec5a8821fa103d7bb3.jpg,16, 0.9877, 0.04939
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Epirrhoe alternata/7a6540fe199bf485b4fdc1611c8fa24d.jpg,16, 0.9476, 0.04024
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Epirrhoe alternata/2b104e7eb71ecd2573483a641c21f3df.jpg,16, 0.3623, 0.05733
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Epirrhoe alternata/d582a04074596d7f26ec5c873a486000.jpg,16, 0.9839, 0.03740
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Epirrhoe alternata/256a2f1cefdd5dea9fddb722ff96bcf2.jpg,16, 0.9804, 0.04426
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Epirrhoe alternata/d80c8747e734ac4dea5240b1a1483581.jpg,16, 0.9826, 0.04384
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Epirrhoe alternata/ecd4536af9aed0ff3984c34a5a56ef81.jpg,16, 0.9966, 0.04097
/home/tom-maverick/Documents/02_GitHub/cvpr18-inaturalist-transfer/data/haute_garonne_other/Other/Epirrhoe alternata/90a2babb7c0ff73e00feecb4f4881693.jpg,16, 0.9762, 0.04584
